strugarska,,lazarevac,vrbovno,vrbovno,
strugarska,,mladenovac,pruŽatovac,pruŽatovac,
strumiČka ulica,,mladenovac,kovaČevac,kovaČevac,
strumiČka,,grocka,vrČin,vrČin,
strumiČka,,lazarevac,zeoke,zeoke,
strumiČka,,voŽdovac,beograd,beograd,
stubica,,lazarevac,stubica,stubica,
ŠtubiČka ulica,,mladenovac,koraĆica,koraĆica,
stubiČki put,,lazarevac,lazarevac,lazarevac,
stubiČki put,,lazarevac,stubica,stubica,
stublina,,mladenovac,velika ivanČa,velika ivanČa,
stubline,,obrenovac,stubline,stubline,
stublinska,,Čukarica,beograd,bg-Železnik,
stublinska,,Čukarica,sremČica,sremČica,
stublinska,,lazarevac,junkovac,junkovac,
stublinska,,obrenovac,stubline,stubline,
stublinska,,obrenovac,trstenica,trstenica,
studenac,,zvezdara,beograd,bg-mirijevo,
studeniČka ulica,,barajevo,barajevo,barajevo,2019/067
studeniČka ulica,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
studeniČka,,grocka,kaluĐerica,kaludjerica,
studeniČka,,grocka,umČari,umČari,2018/119
studeniČka,,grocka,vinČa,vinČa,
studeniČka,,lazarevac,lazarevac,lazarevac,
studeniČka,,obrenovac,obrenovac,obrenovac,
studeniČka,,obrenovac,zabreŽje,zabreŽje,2019/064
studeniČka,,palilula,beograd,bg-krnjaČa,2019/013
studeniČka,,surČin,surČin,surČin,
studenih vrela,glogovaČka,Čukarica,sremČica,sremČica,2006/024
studentska,,novi beograd,beograd,bg-n beograd,
studentski trg,,stari grad,beograd,beograd,
Štupeljska,kalemi 2 deo,Čukarica,umka,umka,2005/008
Šturmova,,zemun,beograd,bg-zemun,
subotiČka,,obrenovac,broviĆ,broviĆ,
subotiČka,,zvezdara,beograd,beograd,
Šumadijska,,barajevo,boŽdarevac,boŽdarevac,
Šumadijska,,barajevo,roŽanci,roŽanci,
Šumadijska,,barajevo,veliki borak,veliki borak,
Šumadijska,,barajevo,vraniĆ,vraniĆ,
Šumadijska,,grocka,brestovik,brestovik,
Šumadijska,,grocka,grocka,grocka,
Šumadijska,,grocka,kaluĐerica,kaludjerica,
Šumadijska,,grocka,leŠtane,leŠtane,
Šumadijska,,grocka,ritopek,ritopek,
Šumadijska,,grocka,vrČin,vrČin,
Šumadijska,,grocka,zaklopaČa,zaklopaČa,
Šumadijska,,lazarevac,lazarevac,lazarevac,
Šumadijska,,lazarevac,stepojevac,stepojevac,
Šumadijska,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
Šumadijska,,obrenovac,mala moŠtanica,mala moŠtanica,
Šumadijska,,sopot,mala ivanČa,mala ivanČa,
Šumadijska,,sopot,nemenikuĆe,nemenikuĆe,
Šumadijska,,sopot,popoviĆ,popoviĆ,
Šumadijska,,sopot,ralja,ralja,
Šumadijska,,sopot,slatina,slatina,
Šumadijska,,sopot,sopot,sopot,
Šumadijska,,surČin,surČin,surČin,
Šumadijska,,zemun,beograd,bg-zemun,
Šumadijska,,zvezdara,beograd,bg-m m lug,
Šumadijske divizije,,voŽdovac,beograd,beograd,
Šumadijski sokak,,mladenovac,vlaŠka,vlaŠka,
Šumadijski trg,,Čukarica,beograd,beograd,
Šumadijski venac,,mladenovac,kovaČevac,kovaČevac,
Šumadijskih brigada,,sopot,ralja,ralja,
Šumadijsko sokaČe,,grocka,vinČa,vinČa,
Šumar,,mladenovac,pruŽatovac,pruŽatovac,
Šumareva,,surČin,petrovČiĆ,petrovČiĆ,
Šumarice,,lazarevac,lazarevac,lazarevac,
Šumarice,,obrenovac,obrenovac,obrenovac,
Šumarice,,rakovica,beograd,beograd,
ŠumariČka ulica,,barajevo,guncati,guncati,2019/067
Šumarska ulica,,barajevo,barajevo,barajevo,2019/067
Šumarska,,grocka,vrČin,vrČin,
Šumarska,,mladenovac,pruŽatovac,pruŽatovac,
ŠumatovaČka ulica,,mladenovac,velika krsna,velika krsna,
ŠumatovaČka,,grocka,grocka,grocka,2018/119
ŠumatovaČka,,grocka,vrČin,vrČin,
ŠumatovaČka,,lazarevac,vrbovno,vrbovno,
ŠumatovaČka,,obrenovac,uŠĆe,uŠĆe,
ŠumatovaČka,,vraČar,beograd,beograd,
ŠumČeva,,sopot,Đurinci,djurinci,
sumeÐ,,lazarevac,cvetovac,cvetovac,
sumeĐ,,lazarevac,stepojevac,stepojevac,
Šumice,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ,2019/066
ŠumiČka ulica,,barajevo,veliki borak,veliki borak,2019/067
ŠumniČka,duboko 2 deo,Čukarica,umka,umka,2005/008
Šumska kuĆa koŠutnjak,,rakovica,beograd,beograd,
Šumska ulica,,barajevo,barajevo,barajevo,2019/067
Šumska ulica,,sopot,guberevac,guberevac,
Šumska,,grocka,vrČin,vrČin,
Šumska,,mladenovac,ŠepŠin,ŠepŠin,
Šumska,,zemun,beograd,bg-zemun,
Šumske ekonomije,,Čukarica,sremČica,sremČica,
Šumske ekonomije,,Čukarica,velika moŠtanica,velika moŠtanica,
Šumski put,,lazarevac,brajkovac,brajkovac,
Šumski put,nova 170,mladenovac,meĐuluŽje,medjuluŽje,2006/004
Šumski rasadnik,,palilula,padinska skela,padinska skela,
sunČana padina,,surČin,surČin,surČin,
sunČana,,grocka,ritopek,ritopek,
sunČana,,grocka,vrČin,vrČin,2018/119
sunČana,,obrenovac,broviĆ,broviĆ,
sunČani breg,,rakovica,beograd,beograd,
sunČevog kamena,,palilula,beograd,bg-krnjaČa,2019/013
suncokreta,,zemun,beograd,bg-batajnica,
sundeČiĆeva,,voŽdovac,beograd,beograd,
Šuplja stena,,grocka,vrČin,vrČin,2018/119
ŠupljikČeva,,voŽdovac,beograd,beograd,
surČin na savi,,surČin,surČin,surČin,
surČin van naselja,,surČin,surČin,surČin,
surČinska src,,surČin,surČin,surČin,
surcinska,,novi beograd,beograd,bg-n beograd,
surČinska,,surČin,jakovo,jakovo,
surcinski put,,novi beograd,beograd,bg-n beograd,
surduliČka,,savski venac,beograd,beograd,
susedgradska,,rakovica,beograd,beograd,
suŠiČka,dvadesetdrugog decembra,Čukarica,umka,umka,2005/008
ŠuŠnjar,,lazarevac,ŠuŠnjar,ŠuŠnjar,
ŠuŠnjarska,,lazarevac,lazarevac,lazarevac,
sutjeska blok,,palilula,beograd,bg-krnjaČa,
sutjeska ulica  1,,palilula,beograd,bg-krnjaČa,
sutjeska ulica  2,,palilula,beograd,bg-krnjaČa,
sutjeska ulica  3,,palilula,beograd,bg-krnjaČa,
sutjeska ulica  4,,palilula,beograd,bg-krnjaČa,
sutjeska ulica  5,,palilula,beograd,bg-krnjaČa,
sutjeska ulica  6,,palilula,beograd,bg-krnjaČa,
sutjeska ulica  7,,palilula,beograd,bg-krnjaČa,
sutjeska ulica  8,,palilula,beograd,bg-krnjaČa,
sutjeska ulica,,mladenovac,vlaŠka,vlaŠka,
sutjeska,,grocka,grocka,grocka,
sutjeska,,grocka,kaluĐerica,kaludjerica,
suva Česma,,mladenovac,dubona,dubona,
suva jaruga,nova 76,mladenovac,kovaČevac,kovaČevac,2005/027
suvalje,,mladenovac,senaja,senaja,
suvo plandiŠte 1 prilaz,,grocka,ritopek,ritopek,
suvo plandiŠte,,grocka,ritopek,ritopek,
suvoborska ulica,,barajevo,barajevo,barajevo,2019/067
suvoborska,,grocka,vinČa,vinČa,
suvoborska,,lazarevac,lazarevac,lazarevac,
suvoborska,,mladenovac,meĐuluŽje,medjuluŽje,
suvoborska,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
suvoborska,,savski venac,beograd,beograd,
suvoborska,,surČin,surČin,surČin,2019/067
suvodanjska,,obrenovac,trstenica,trstenica,
suvodolska,,mladenovac,rabrovac,rabrovac,
suvoplaninska,,palilula,beograd,beograd,
suvopoljska,,palilula,beograd,bg-krnjaČa,
sv joakima i ane,goce delČeva,mladenovac,meĐuluŽje,medjuluŽje,2006/004
ŠvabiĆa kraj,,obrenovac,draŽevac,draŽevac,
ŠvabiĆa kraj,,obrenovac,jasenak,jasenak,
Švejkova,,novi beograd,beograd,bg-n beograd,
svemira jovanoviĆa,,voŽdovac,beograd,beograd,
svete lukiĆa,,zemun,beograd,bg-zemun,
svete milutinoviĆa,,Čukarica,beograd,bg-Železnik,
svete milutinoviĆa,,Čukarica,sremČica,sremČica,
svete nedelje,,zvezdara,beograd,bg-v m lug,2018/119
svete petke,,grocka,grocka,grocka,
svete petke,,lazarevac,sokolovo,sokolovo,
svete petke,,obrenovac,oraŠac,oraŠac,
svete petke,,palilula,borČa,borČa,
svete petke,nova 47,mladenovac,kovaČevac,kovaČevac,2005/027
svete simiĆa,,voŽdovac,beograd,beograd,
svete stankoviĆa-francuza,,Čukarica,beograd,bg-Železnik,
svete trojice,,barajevo,baĆevac,baĆevac,2019/067
svete trojice,,lazarevac,lukavica,lukavica,
svete vekiĆa,,sopot,popoviĆ,popoviĆ,
svetislava beljinca,,obrenovac,skela,skela,
svetislava boŽinoviĆa,nova  1,mladenovac,granice,granice,2007/014
svetislava cvijanoviĆa,,voŽdovac,beograd,beograd,
svetislava gliŠoviĆa,,Čukarica,umka,umka,
svetislava miliĆa,,Čukarica,ostruŽnica,ostruŽnica,
svetislava radovanoviĆa 1 deo,,sopot,babe,babe,
svetislava radovanoviĆa 2 deo,,sopot,babe,babe,
svetislava radovanoviĆa 3 deo,,sopot,babe,babe,
svetislava radovanoviĆa 4 deo,,sopot,babe,babe,
svetislava radovanoviĆa,,sopot,babe,babe,
svetislava ristiĆa,,grocka,kaluĐerica,kaludjerica,
svetislava vuČenoviĆa,,palilula,beograd,bg-krnjaČa,2019/013
svetislava vuloviĆa,toplana nova 19,zemun,beograd,bg-batajnica,2005/008
svetlane popoviĆ mojsiloviĆ,,palilula,beograd,bg-krnjaČa,2019/013
svetlane velmar jankoviĆ,,barajevo,boŽdarevac,boŽdarevac,2019/067
svetlane velmar jankoviĆ,,barajevo,veliki borak,veliki borak,
svetlane velmar jankoviĆ,,zvezdara,beograd,bg-mirijevo,2018/119
svetlopoljska,,sopot,sopot,sopot,
svetoandrejska,,voŽdovac,beograd,beograd,
svetog alimpija,,lazarevac,arapovac,arapovac,
svetog arhangela,,mladenovac,rabrovac,rabrovac,
svetog dimitrija,,mladenovac,rabrovac,rabrovac,
svetog dimitrija,milana blagojeviĆa,lazarevac,lazarevac,lazarevac,2003/007
svetog ĐorĐa,,lazarevac,arapovac,arapovac,
svetog ĐorĐa,,obrenovac,urovci,urovci,
svetog ĐurĐica,,lazarevac,arapovac,arapovac,
svetog ermila,,zvezdara,beograd,beograd,
svetog georgija,,barajevo,beljina,beljina,2019/067
svetog georgija,,mladenovac,koraĆica,koraĆica,
svetog georgija,nova 10,voŽdovac,zuce,zuce,2018/119
svetog ilije,,mladenovac,granice,granice,2019/066
svetog jovana krstitelja,nova  1,voŽdovac,zuce,zuce,2018/119
svetog jovana,,lazarevac,arapovac,arapovac,
svetog jovana,,surČin,surČin,surČin,
svetog klimenta,,zvezdara,beograd,beograd,
svetog luke,,lazarevac,trbuŠnica,trbuŠnica,
svetog luke,,obrenovac,urovci,urovci,
svetog luke,,rakovica,beograd,beograd,
svetog marka,,obrenovac,bariČ,bariČ,2019/064
svetog marka,,palilula,beograd,beograd,
svetog nauma,,savski venac,beograd,beograd,
svetog nikolaja ŽiČkog,,rakovica,beograd,beograd,2018/119
svetog nikole,,grocka,grocka,grocka,2018/119
svetog nikole,,obrenovac,obrenovac,obrenovac,2019/064
svetog nikole,baja sekuliĆa,zvezdara,beograd,beograd,2004/002
svetog nikole,nova 53,mladenovac,kovaČevac,kovaČevac,2005/027
svetog nikole,radiofar ulica 17,surČin,surČin,surČin,2011/040
svetog prohora pČinjskog,,zvezdara,beograd,bg-m m lug,
svetog rafaila ŠiŠatovaČkog,hasanova,zemun,beograd,bg-batajnica,2005/008
svetog save,,grocka,kaluĐerica,kaludjerica,
svetog save,,grocka,leŠtane,leŠtane,2018/119
svetog save,,grocka,ritopek,ritopek,2018/119
svetog save,,grocka,vrČin,vrČin,
svetog save,,grocka,zaklopaČa,zaklopaČa,2018/119
svetog save,,obrenovac,mala moŠtanica,mala moŠtanica,
svetog save,,obrenovac,zabreŽje,zabreŽje,2019/064
svetog save,,sopot,sopot,sopot,
svetog save,,vraČar,beograd,beograd,
svetog save,posavskih partizana,obrenovac,obrenovac,obrenovac,2003/036
svetog save,radiofar ulica  1,surČin,surČin,surČin,2011/040
svetog save,slobodana kozareva,lazarevac,lazarevac,lazarevac,2003/007
svetog serafima sarovskog,partizanskih baza,zemun,beograd,bg-batajnica,2005/008
svetog stefana deČanskog,,grocka,vrČin,vrČin,2018/119
svetog stefana,,surČin,surČin,surČin,2019/067
svetog stratonika,,zvezdara,beograd,beograd,
svetog vasilija velikog,,rakovica,beograd,beograd,
svetog vladike nikolaja,rada tadiĆa,obrenovac,obrenovac,obrenovac,2003/036
svetogorska ulica,,sopot,nemenikuĆe,nemenikuĆe,
svetogorska,,grocka,vinČa,vinČa,
svetogorska,,grocka,vrČin,vrČin,2018/119
svetogorska,,lazarevac,barzilovica,barzilovica,
svetogorska,,stari grad,beograd,beograd,
svetogorska,,surČin,dobanovci,dobanovci,2011/040
svetogorska,nova 171,mladenovac,meĐuluŽje,medjuluŽje,2006/004
svetogorska,vuka karadŽiĆa,surČin,dobanovci,dobanovci,2011/040
svetolika gajiĆa,,voŽdovac,beli potok,beli potok,2018/119
svetolika lazareviĆa-laze,,Čukarica,beograd,beograd,
svetolika milovanoviĆa,,barajevo,maniĆ,maniĆ,
svetolika nikaČeviĆa,,zemun,beograd,bg-zemun,
svetolika paŠĆana,,palilula,borČa,borČa,
svetolika rankoviĆa,,barajevo,guncati,guncati,2019/067
svetolika rankoviĆa,,sopot,mala ivanČa,mala ivanČa,
svetolika rankoviĆa,,vraČar,beograd,beograd,
svetolika rankoviĆa,kosmajskog odreda,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),2007/014
svetolika rankoviĆa,kosmajskog odreda,mladenovac,rajkovac,rajkovac,2007/014
svetomira beliĆa,,obrenovac,konatice,konatice,
svetomira beliĆa,,voŽdovac,beograd,beograd,
svetomira ÐukiĆa,altina nova 41,zemun,beograd,bg-zemun,2004/005
svetomira nedeljkoviĆa,,sopot,parcani,parcani,
svetomira nikolajeviĆa,duŠana dugaliĆa,zvezdara,beograd,beograd,2004/002
svetonikolska,nova 123,mladenovac,velika krsna,velika krsna,2001/015
svetosavska ulica,,sopot,rogaČa,rogaČa,
svetosavska,,barajevo,barajevo,barajevo,
svetosavska,,barajevo,guncati,guncati,
svetosavska,,grocka,ritopek,ritopek,
svetosavska,,grocka,vinČa,vinČa,
svetosavska,,lazarevac,lazarevac,lazarevac,
svetosavska,,mladenovac,ŠepŠin,ŠepŠin,
svetosavska,,obrenovac,draŽevac,draŽevac,
svetosavska,,zemun,beograd,bg-zemun,
svetosavski put,,mladenovac,velika ivanČa,velika ivanČa,
svetotrojČina,stevana jovanoviĆa,zemun,beograd,bg-zemun,2004/005
svetozara borojeviĆa od bojne,busije nova  1,zemun,ugrinovci,ugrinovci,2008/002
svetozara botoriĆa,,palilula,borČa,borČa,2019/013
svetozara ĆoroviĆa,,palilula,beograd,beograd,
svetozara ÐukiĆa,,sopot,nemenikuĆe,nemenikuĆe,
svetozara eskiĆa,nova 44,mladenovac,kovaČevac,kovaČevac,2005/027
svetozara gligoriĆa,,barajevo,veliki borak,veliki borak,2019/067
svetozara gligoriĆa,,vraČar,beograd,beograd,
svetozara ivaČkoviĆa,,obrenovac,jasenak,jasenak,
svetozara ivaČkoviĆa,,rakovica,beograd,beograd,
svetozara marinkoviĆa-zareta,,barajevo,barajevo,barajevo,
svetozara markoviĆa 1 prilaz,,grocka,kaluĐerica,kaludjerica,
svetozara markoviĆa,,grocka,kaluĐerica,kaludjerica,
svetozara markoviĆa,,grocka,leŠtane,leŠtane,
svetozara markoviĆa,,grocka,vrČin,vrČin,
svetozara markoviĆa,,grocka,zaklopaČa,zaklopaČa,
svetozara markoviĆa,,lazarevac,lazarevac,lazarevac,
svetozara markoviĆa,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
svetozara markoviĆa,,obrenovac,rvati,rvati,
svetozara markoviĆa,,palilula,slanci,slanci,
svetozara markoviĆa,,savski venac,beograd,beograd,
svetozara markoviĆa,,sopot,mala ivanČa,mala ivanČa,
svetozara markoviĆa,,sopot,ralja,ralja,
svetozara markoviĆa,,sopot,slatina,slatina,
svetozara markoviĆa,,surČin,surČin,surČin,2019/067
svetozara markoviĆa,,vraČar,beograd,beograd,
svetozara mihailoviĆa,despotovaČka 1 deo,palilula,beograd,bg-viŠnjica,2012/017
svetozara miletiĆa,,grocka,vrČin,vrČin,
svetozara miletiĆa,,lazarevac,veliki crljeni,veliki crljeni,
svetozara miletiĆa,,stari grad,beograd,beograd,
svetozara miletiĆa,,surČin,surČin,surČin,2019/067
svetozara miletiĆa,,zemun,beograd,bg-zemun,
svetozara papiĆa,,zemun,beograd,bg-zemun,
svetozara petroviĆa,,obrenovac,bariČ,bariČ,
svetozara petroviĆa,nova 20,voŽdovac,zuce,zuce,2018/119
svetozara radiĆa,,savski venac,beograd,beograd,
svetozara radojČiĆa,,voŽdovac,beograd,beograd,
svetozara radojČiĆa,kruŽni put padina,zvezdara,beograd,bg-v m lug,2005/008
svetozara stanojeviĆa-peka,,obrenovac,piroman,piroman,
svetozara tanaskoviĆa rake,,lazarevac,mali crljeni,mali crljeni,
svetozara toze nikoliĆa,,voŽdovac,beograd,bg-kumodraŽ,2018/119
svetozara vodeniČareviĆa,,surČin,beČmen,beČmen,
svetozara zoriĆa,padina 5 levi ulaz,zvezdara,beograd,bg-v m lug,2005/008
svilajska,,zemun,beograd,bg-batajnica,
Švrakina ulica,,zemun,beograd,bg-zemun,
svrČinska,rucka 2 deo,Čukarica,rucka,rucka,2005/008
svrljiŠka,,palilula,beograd,beograd,
tabanovaČka,,voŽdovac,beograd,beograd,
taboriŠte,,barajevo,barajevo,barajevo,2019/067
tadeuŠa koŠĆuŠka,,stari grad,beograd,beograd,
tadije nikoliĆa,,sopot,mali poŽarevac,mali poŽarevac,
tadije sondermajera,,novi beograd,beograd,bg-n beograd,
tadije ŽunjiĆa,,sopot,popoviĆ,popoviĆ,
tagoreova,orlovska 2 sokaČe,zvezdara,beograd,bg-mirijevo,2004/005
takovska ulica,,barajevo,beljina,beljina,2019/067
takovska ulica,,sopot,nemenikuĆe,nemenikuĆe,
takovska,,grocka,kaluĐerica,kaludjerica,2018/119
takovska,,grocka,leŠtane,leŠtane,2018/119
takovska,,grocka,vinČa,vinČa,2018/119
takovska,,grocka,vrČin,vrČin,
takovska,,lazarevac,lazarevac,lazarevac,
takovska,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
takovska,,palilula,beograd,beograd,
takovska,,stari grad,beograd,beograd,
takovska,,surČin,boljevci,boljevci,2019/067
takovskog grofa,komoranska,Čukarica,sremČica,sremČica,2006/024
talambaska,,barajevo,baĆevac,baĆevac,
talesova ulica,,barajevo,boŽdarevac,boŽdarevac,2019/067
talijina,,surČin,dobanovci,dobanovci,
tamare miletiĆ,,zemun,beograd,bg-zemun,
tamburaŠka,,surČin,boljevci,boljevci,
tamiŠka ulica,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
tamiŠka,,grocka,kaluĐerica,kaludjerica,2018/119
tamiŠka,,grocka,vinČa,vinČa,2018/119
tamiŠka,,lazarevac,Čibutkovica,Čibutkovica,
tamiŠka,,novi beograd,beograd,bg-n beograd,
tamiŠka,,obrenovac,belo polje,belo polje,
tamnavska 1 deo,,obrenovac,belo polje,belo polje,
tamnavska 2 deo,,obrenovac,belo polje,belo polje,
tamnavska 3 deo,,obrenovac,belo polje,belo polje,
tamnavska,,barajevo,barajevo,barajevo,2019/067
tamnavska,,grocka,vinČa,vinČa,
tamnavska,,lazarevac,lazarevac,lazarevac,
tamnavska,,lazarevac,stepojevac,stepojevac,
tamnavska,,lazarevac,veliki crljeni,veliki crljeni,
tamnavska,,obrenovac,belo polje,belo polje,
tamnavska,,vraČar,beograd,beograd,
tanasija nikoliĆa,,barajevo,baĆevac,baĆevac,2019/067
tanasijeva,nova 100,mladenovac,kovaČevac,kovaČevac,2005/027
tanaska rajiĆa,,barajevo,meljak,meljak,2019/067
tanaska rajiĆa,,grocka,vrČin,vrČin,
tanaska rajiĆa,,lazarevac,lazarevac,lazarevac,
tanaska rajiĆa,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
tanaska rajiĆa,,obrenovac,bariČ,bariČ,
tanaska rajiĆa,,obrenovac,zveČka,zveČka,
tanaska rajiĆa,,sopot,duČina,duČina,
tanaska rajiĆa,,zvezdara,beograd,bg-v m lug,2018/119
tankosiĆa put,,obrenovac,grabovac,grabovac,
tankosiĆeva ulica,,zemun,beograd,bg-zemun,
taraiŠka,,Čukarica,beograd,bg-Železnik,2019/115
tarska,,lazarevac,dudovica,dudovica,
tarska,,voŽdovac,beograd,bg-kumodraŽ,
tase iliĆa,,voŽdovac,pinosava,pinosava,2018/119
tase markoviĆa-solunca,,lazarevac,lazarevac,lazarevac,
tase ŽivanČeviĆa 1 prilaz,,grocka,boleČ,boleČ,
tase ŽivanČeviĆa,,grocka,boleČ,boleČ,
taŠka naČiĆa,,obrenovac,misloĐin,misloĐin,
taŠka naČiĆa,,surČin,surČin,surČin,
taŠka naČiĆa,altina nova 16,zemun,beograd,bg-zemun,2004/005
taŠmajdan-park,,palilula,beograd,beograd,
taŠmajdanska,,palilula,beograd,bg-krnjaČa,2019/013
tatar bogdanova,,zvezdara,beograd,beograd,
tatarinska,,barajevo,boŽdarevac,boŽdarevac,
tatarinski gaj,,barajevo,boŽdarevac,boŽdarevac,
tatarska jaruga,,obrenovac,konatice,konatice,
tatjane boŠnjak,,Čukarica,sremČica,sremČica,
tavČareva,,rakovica,beograd,beograd,
tekeriŠka ulica,,mladenovac,velika krsna,velika krsna,
tekeriŠka,,voŽdovac,beograd,bg-kumodraŽ,
teleČka,,novi beograd,beograd,bg-n beograd,
temerinska 1 deo,,zemun,beograd,bg-batajnica,
temerinska 2 deo,,zemun,beograd,bg-batajnica,
temerinska 3 deo,,zemun,beograd,bg-batajnica,
temerinska 4 deo,,zemun,beograd,bg-batajnica,
temerinska 5 deo,,zemun,beograd,bg-batajnica,
temerinska 6 deo,,zemun,beograd,bg-batajnica,
temerinska,,zemun,beograd,bg-batajnica,
temiŠvarska,,savski venac,beograd,beograd,
tenjska,,palilula,borČa,borČa,
teodora andrejeviĆa,,palilula,borČa,borČa,2019/013
teodora ČeŠljara,,palilula,beograd,bg-krnjaČa,
teodora drajzera,,savski venac,beograd,beograd,
teodora hercla,prilaz,zemun,beograd,bg-zemun,2018/072
teodora mirijevskog,,zvezdara,beograd,bg-mirijevo,
teodore lazareviĆ,,barajevo,barajevo,barajevo,2019/067
teodore lazareviĆ,,obrenovac,stubline,stubline,
teodore lazareviĆ,,voŽdovac,ripanj,ripanj,2018/119
teodorina,,zvezdara,beograd,bg-v m lug,
teodosija hilandarca,,barajevo,barajevo,barajevo,2019/067
teodosija hilandarca,,obrenovac,vukiĆevica,vukiĆevica,
teodosija hilandarca,,voŽdovac,beograd,bg-rakovica selo,2018/119
teodosija mariČeviĆa,,mladenovac,granice,granice,2019/066
teodosijeva,,zvezdara,beograd,bg-m m lug,
terazije,,stari grad,beograd,beograd,
terzija,,palilula,slanci,slanci,2019/013
tesarska,businjska,Čukarica,sremČica,sremČica,2006/024
teŠiĆa put,,obrenovac,misloĐin,mislodjin,
teŠiĆeva,,lazarevac,bistrica,bistrica,
teslina 1 levo,,grocka,kaluĐerica,kaludjerica,
teslina,,barajevo,meljak,meljak,
teslina,,Čukarica,rucka,rucka,
teslina,,Čukarica,umka,umka,
teslina,,grocka,kaluĐerica,kaludjerica,
teslina,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
teslina,,obrenovac,draŽevac,draŽevac,2019/064
teslina,,palilula,veliko selo,veliko selo,
teslina,,sopot,sopot,sopot,
tesna,,zemun,beograd,bg-zemun,
tetovska,,voŽdovac,beograd,beograd,
tibor cerne,,voŽdovac,beograd,bg-kumodraŽ,2018/119
tibora cerne,,barajevo,boŽdarevac,boŽdarevac,2019/067
tibora cerne,,lazarevac,vrbovno,vrbovno,
tibora cerne,,mladenovac,vlaŠka,vlaŠka,
tibora cerne,,obrenovac,veliko polje,veliko polje,
tibora sekelja,,palilula,beograd,bg-krnjaČa,
ticijanova,,novi beograd,beograd,bg-n beograd,
tihomilЈa nikoliĆa,,Čukarica,beograd,bg-Železnik,2019/013
tihomira ČoliĆa-badŽe,,sopot,popoviĆ,popoviĆ,
tihomira ĐorĐeviĆa,,obrenovac,ljubiniĆ,ljubiniĆ,
tihomira ĐorĐeviĆa,,voŽdovac,ripanj,ripanj,2018/119
tihomira jakovljeviĆa,,barajevo,Šiljakovac,Šiljakovac,
tihomira jociĆa,,sopot,popoviĆ,popoviĆ,
tihomira marinkoviĆa,,sopot,sibnica,sibnica,
tihomira nikoliĆa,,barajevo,Šiljakovac,Šiljakovac,
tihomira nikoliĆa,,sopot,mali poŽarevac,mali poŽarevac,
tihomira ognjanova,,palilula,borČa,borČa,
tihomira petroviĆa tiĆe,partizanska,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),2008/001
tihomira radiĆa,,sopot,mali poŽarevac,mali poŽarevac,
tihomira stepanoviĆa,,barajevo,vraniĆ,vraniĆ,
tihomira viŠnjevca,,zvezdara,beograd,beograd,
tijanovac,,mladenovac,koraĆica,koraĆica,
tijanovaČka,,barajevo,roŽanci,roŽanci,
tije simiĆa,,sopot,mali poŽarevac,mali poŽarevac,
tike radosavljeviĆa,,sopot,babe,babe,
tikveŠka,,voŽdovac,beograd,beograd,
timoČka ulica,,barajevo,barajevo,barajevo,2019/067
timoČka,,grocka,brestovik,brestovik,
timoČka,,grocka,kaluĐerica,kaludjerica,2018/119
timoČka,,grocka,vinČa,vinČa,2018/119
timoČka,,lazarevac,lazarevac,lazarevac,
timoČka,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
timoČka,,sopot,ralja,ralja,
timoČka,,surČin,surČin,surČin,2019/067
timoČka,,vraČar,beograd,beograd,
timoČka,,zemun,beograd,bg-zemun,
timoČke bune,,novi beograd,beograd,bg-n beograd,
timoČke bune,,obrenovac,stubline,stubline,
timoČke bune,,sopot,nemenikuĆe,nemenikuĆe,
timoČke divizije,,sopot,sopot,sopot,
timoČke divizije,,voŽdovac,beograd,beograd,
timoČki put,,voŽdovac,ripanj,ripanj,
timoti dŽona bajforta,,zvezdara,beograd,bg-mirijevo,2018/119
tina ujeviĆa,,palilula,beograd,beograd,
tipografska,,voŽdovac,beograd,beograd,
tirŠova,,savski venac,beograd,beograd,
tiŠka,,palilula,beograd,ovČa,2019/013
tisova,luŽanska,Čukarica,sremČica,sremČica,2006/024
titelska,,zemun,beograd,bg-batajnica,
titova,,Čukarica,beograd,bg-Železnik,
tjentiŠte,,palilula,beograd,bg-krnjaČa,
tkaČka,,novi beograd,beograd,bg-n beograd,
tobdŽiĆa kraj,sakuljica,lazarevac,junkovac,junkovac,2010/043
todora dukina,,voŽdovac,beograd,beograd,
todora manojloviĆa,,palilula,beograd,bg-viŠnjica,
todora marinkoviĆa-solunca,nova 42,rakovica,beograd,bg-resnik,2005/008
todora od stalaĆa,,vraČar,beograd,beograd,
todora pavloviĆa,,obrenovac,stubline,stubline,
todora pavloviĆa,,rakovica,beograd,beograd,
todora popoviĆa,,barajevo,vraniĆ,vraniĆ,2019/067
todora radoviĆa,,voŽdovac,ripanj,ripanj,2018/119
todora vasiĆa,,obrenovac,piroman,piroman,
